X,y
14.96,442.7324000000001
16.71,510.95115000000004
-3.48,104.46560000000001
5.38,271.71659999999997
-0.03,-30.14365
-0.61,-122.80685
9.64,404.5244
4.41,222.46715
3.29,-123.01885000000001
-2.93,105.28235
8.16,180.3784
-2.82,-5.821400000000001
0.5,-140.925
2.19,-160.49085
-12.01,106.87514999999998
-2.99,-5.054849999999998
-3.13,209.87035
1.01,-168.80485000000002
-11.12,274.84159999999997
-11.87,197.41035
16.23,554.91435
11.56,494.73040000000003
8.89,95.21315000000003
18.25,581.70875
4.2,-168.05
-0.91,-84.67285000000001
4.82,247.9386
-18.79,717.91115
-10.98,164.31060000000002
7.59,107.45715
0.33,59.918350000000004
-12.78,238.3926
6.59,370.77715
9.99,59.365150000000014
6.68,-119.30640000000001
-0.3,-93.03500000000001
-8.36,-95.6456
1.08,20.7196
4.27,50.33434999999999
-3.59,-178.89285
6.03,72.52635
3.14,-9.940599999999996
3.33,59.26835
-20.33,469.6883499999999
10.81,164.05915000000002
17.24,471.1863999999999
-4.02,177.28060000000002
-14.77,134.65434999999997
6.39,11.803149999999988
-4.66,25.373400000000004
-9.67,98.33835
12.18,410.69859999999994
-13.83,201.57835
7.17,146.51835
-12.48,195.03560000000002
14.62,266.04659999999996
5.17,20.768349999999998
-2.57,-1.6776500000000016
1.49,-90.33484999999999
5.82,396.7086
8.3,161.31500000000003
8.28,263.51759999999996
5.47,273.24635
-4.77,268.98435
6.64,-135.0156
-13.11,132.79314999999997
10.04,12.182399999999944
8.73,84.54435000000002
13.94,296.70540000000005
-5.89,-151.54685
1.86,151.4894
8.58,300.7946
3.18,-61.101400000000005
-4.27,98.46435
3.07,132.64235
0.68,86.7636
9.96,14.902400000000057
-6.28,343.8476
3.39,291.00315
2.93,-37.017649999999996
7.57,55.55235000000001
-0.73,-167.10565
1.27,84.71435
-0.71,-1.12885
0.34,62.6134
0.08,-51.3504
-3.27,-152.19565
28.27,1178.6143499999998
-8.44,1.1503999999999905
-11.73,184.98435000000003
-7.96,39.7324
-7.1,149.135
0.11,86.17314999999999
14.31,474.99915
16.88,524.5616
2.37,249.72035
-24.98,1117.5706
3.84,-24.861600000000003
-13.11,80.72314999999998
-5.01,116.98515
-11.5,232.54500000000002
4.26,143.45139999999998
-6.27,-24.195650000000008
7.72,-10.622399999999999
4.77,32.24435
-2.4,218.31
0.81,-20.45085
9.17,246.23834999999997
-3.72,-61.6224
9.16,48.94840000000002
-0.19,-99.68084999999999
2.69,-260.18084999999996
7.99,42.785150000000016
13.32,424.1836
5.21,65.37115
0.58,-102.2154
7.21,97.51114999999999
-15.45,337.45875
16.39,565.35315
-13.25,126.54875
9.04,154.2724
-5.64,70.5844
5.07,188.98235
-1.17,-157.37165000000002
3.04,-12.727599999999995
-8.01,-155.64485
-21.61,520.89315
4.07,82.23235
-6.01,247.79515
-6.49,11.695149999999995
-7.25,4.268749999999997
19.84,535.9484
-5.82,-139.4114
3.27,-79.22565
-11.6,239.83
15.23,140.25435
-5.56,2.1503999999999905
-26.01,839.3551500000001
27.12,1068.4716
-10.98,173.15060000000003
13.09,204.80715
7.33,-28.701649999999987
6.52,14.635599999999997
-2.31,-192.14085
1.89,-192.60685
12.24,168.98640000000006
-3.01,-139.09485
2.51,130.62515
9.28,152.41759999999996
0.83,-140.57164999999998
-4.25,-0.03125
14.52,455.70559999999995
3.42,102.5646
-1.25,213.29875
-7.76,-36.1636
-10.06,277.96540000000005
8.94,106.0354
9.49,178.84515
-21.71,524.6911500000001
-6.15,-93.56125
9.65,401.55875000000003
24.24,1203.6163999999999
21.5,806.605
9.42,271.3646
13.73,358.67435000000006
-5.27,221.96435
7.75,-104.38125
-12.37,391.00035
-5.62,-181.3134
3.21,227.57115
21.68,1049.4036
7.48,-45.53439999999998
2.74,-66.7486
-1.7,-2.155000000000001
-13.22,321.2126
6.03,-194.50365
-3.49,-12.574849999999998
2.39,101.21315
-8.89,186.64315
1.21,88.70115
-15.37,244.99034999999992
5.04,5.372400000000006
13.2,238.06999999999994
9.14,474.4394
21.14,616.4994
3.25,58.53875
5.05,17.29874999999999
5.15,38.338750000000005
-8.8,126.49000000000001
21.53,698.95635
9.89,187.03315000000003
-2.43,-54.77765
-9.03,183.36634999999998
5.82,22.09860000000002
8.58,148.6546
1.38,9.336599999999999
1.86,248.3194
-1.88,231.4616
-0.03,-149.02364999999998
13.35,215.24875000000003
14.01,161.81515000000002
-15.0,237.38
1.39,-7.206850000000001
-12.04,84.87239999999997
-13.36,260.9544
5.86,4.2494000000000085
-8.42,66.5046
-31.53,1144.01635
6.45,160.97875
12.82,166.12860000000006
20.39,634.85315
-3.96,83.0024
14.45,181.23874999999995
-26.21,1063.54115
-10.43,156.70235
5.19,87.23915000000001
4.72,-129.0924
13.2,137.08999999999995
9.57,176.18235
-0.82,-42.8014
15.29,328.18114999999995
6.86,75.70940000000002
17.17,386.97835000000015
-8.04,46.892399999999974
3.0,87.75
-4.3,-102.265
8.06,16.855400000000017
-2.2,-19.259999999999998
-2.52,-60.9744
-13.26,203.4614
3.08,28.979599999999998
11.15,5.608750000000015
10.08,381.3696
-30.16,1229.3784
-16.2,342.54999999999995
20.05,518.94875
-1.88,-37.858399999999996
-1.49,-44.25485
11.65,109.68875000000003
1.97,-20.803650000000005
-6.33,-160.71165
-2.1,278.245
18.97,628.0663499999999
-13.81,293.02915
13.01,329.25515
-3.12,-102.13839999999999
-2.71,5.22115
18.63,248.02034999999995
-6.43,-92.83765
8.35,200.91875
-3.63,-30.75965
-14.32,-19.44640000000004
-1.66,-187.7766
11.69,347.04914999999994
-1.86,-225.90060000000003
5.49,68.25515
1.89,-220.75685
0.47,110.25635
-4.17,73.37835
1.32,119.3236
-20.33,502.7383499999999
-4.48,58.4656
-18.04,448.6024
2.7,-145.46499999999997
3.55,40.03875
-7.96,-20.667599999999993
8.01,-31.12485000000001
3.96,-107.73760000000001
2.94,161.0954
-3.61,109.18315
4.73,2.7343500000000063
10.54,-54.58260000000001
-6.6,114.33
-8.17,215.87834999999998
11.89,332.22315000000003
-23.18,692.8286
-26.17,757.6783500000001
-18.15,419.09875
1.82,-101.6614
1.52,-90.8044
4.97,43.946349999999995
0.76,-76.7936
15.37,416.4203499999999
15.76,542.9864
11.59,53.39715000000001
-11.56,192.5704
3.64,83.34440000000001
-8.66,45.243399999999994
-5.01,-235.84484999999998
-10.23,10.814350000000005
0.11,284.69315
5.44,153.0804
0.79,-146.80884999999998
-11.93,122.89235
-15.26,240.54139999999998
-7.62,71.72659999999999
-7.78,100.58260000000001
7.84,218.90839999999997
-3.19,19.20915
-1.89,-111.62685
-1.57,109.62235
10.97,121.43635000000003
16.36,526.5944
4.27,268.49435
-2.48,16.8956
14.03,135.03635
4.38,120.9366
-4.21,60.57115
10.11,55.62314999999998
2.07,91.35235
-14.34,264.79339999999996
6.27,-54.45565000000002
3.0,45.04
-18.57,430.52234999999996
-21.51,388.31515000000024
1.36,34.7644
6.83,-105.96165
6.09,135.10715
-13.61,50.15314999999998
-3.47,64.00635
6.67,103.52835
-15.36,112.09440000000004
0.85,60.55875
2.13,143.84035
9.24,-36.92360000000002
-24.54,697.8473999999999
1.45,-136.22125
20.18,632.2986000000001
-6.21,206.61115
-3.16,-7.101599999999998
9.54,332.8174
-7.63,24.54034999999999
11.57,388.33235
5.41,-25.672850000000004
-15.74,254.86139999999995
1.01,-213.11485000000002
-14.59,356.75714999999997
9.53,136.83634999999998
-16.81,293.62914999999987
-18.12,287.52160000000003
-11.37,217.75035
-8.03,97.83634999999998
13.15,170.26875
-0.18,160.4286
2.91,11.537150000000006
10.75,178.19875
-6.98,267.7806
-5.78,8.3126
-8.47,53.66635000000001
7.85,71.83874999999998
16.33,726.4583499999999
2.59,287.17715
-6.23,159.19435000000001
-5.2,-0.3599999999999959
-11.12,64.70159999999997
7.31,158.48915
-10.63,137.28035000000003
-2.55,-197.38125
-11.69,308.04914999999994
-18.99,411.77514999999994
-25.4,960.94
-8.9,73.83500000000001
2.18,6.658600000000002
-3.18,-162.8914
-2.24,-109.3236
-10.71,53.86115000000005
-9.32,95.92360000000002
-10.68,177.00359999999998
2.11,-21.026850000000003
20.48,606.5656000000001
-1.36,130.6644
-13.69,233.05915
12.73,348.10435000000007
-9.99,162.47515
5.58,-42.675399999999996
-4.43,-64.92765
0.81,111.76915
34.33,2133.4483499999997
-7.48,117.90560000000002
-5.87,-52.249649999999995
3.75,188.77875
-0.22,-204.9474
-4.06,-93.5246
-6.88,206.8016
5.9,20.57500000000001
10.77,401.91435
-9.52,-110.96440000000001
-11.36,72.6744
18.3,609.135
-14.25,279.84875
7.15,137.46875
4.39,41.21315
-11.03,66.55635
7.59,238.24714999999998
-11.03,61.90634999999999
-10.9,-15.935000000000002
-13.9,228.33499999999998
8.34,-186.9266
-4.49,119.39515000000002
10.85,276.94875
-8.1,61.894999999999996
6.15,-6.891249999999999
14.07,121.15235000000004
-0.86,-216.4506
-11.25,236.42874999999998
-3.43,18.942350000000005
12.57,329.30235000000005
7.39,90.91314999999999
-3.86,47.819399999999995
-17.44,196.8304
7.16,183.4184
16.31,502.2191499999999
16.49,578.0151499999998
4.33,58.32835
-1.91,-127.07285
-7.86,125.4494
-5.73,-117.28564999999998
-16.5,475.365
21.35,799.1587500000002
-0.27,-82.39565
23.84,983.4684
-0.74,198.31140000000002
-16.18,213.93859999999995
18.62,798.2765999999999
-8.6,94.07000000000001
-4.38,152.61659999999998
16.49,503.11514999999986
14.59,431.52715
-20.26,770.5614000000002
0.01,24.46515
-10.9,122.465
5.39,86.99314999999999
18.12,693.8816
-5.17,-3.751649999999998
14.93,272.26234999999997
-9.29,69.77114999999998
21.72,856.4475999999999
-8.26,72.7214
-4.63,68.73035
2.97,-69.46365
-14.01,416.43515
15.5,463.925
-10.7,183.84499999999997
6.14,82.85939999999998
-12.89,281.82315
1.1,-3.6149999999999984
-0.11,-17.39685
-3.88,109.0516
4.89,16.203149999999994
-11.17,142.01835
15.22,228.4826
2.02,-15.499400000000001
-27.91,916.2471500000001
20.06,557.4853999999999
4.53,-36.07364999999999
15.54,655.7574
-1.77,138.30435
-22.63,730.4803499999999
-4.2,50.89
-12.26,331.8514
-0.38,-259.5734
-4.83,-135.83165
2.09,7.507149999999998
-17.64,309.2844
0.54,-158.9426
-4.6,-36.07000000000001
6.34,161.3534
-16.92,490.17960000000005
-4.25,4.48875
16.58,507.62459999999993
-11.81,245.69915
7.38,-214.83340000000004
13.31,393.37915
-0.1,-258.92499999999995
9.89,222.40315000000004
10.41,267.72715
15.7,500.42499999999995
-3.68,-64.6464
-1.12,73.08160000000001
8.04,199.2924
-7.46,178.8274
0.48,-192.3544
-6.99,-54.06484999999999
-23.29,774.7811499999999
3.35,2.458750000000002
17.02,581.1406
-3.72,67.6576
0.84,30.9084
-4.53,71.60635
-7.41,79.63715000000002
1.36,-100.9956
10.73,277.51435000000004
22.16,735.3284
8.26,326.0614
-9.61,239.16315
-14.27,170.35434999999998
13.07,322.61235
3.17,-151.25164999999998
-6.1,47.14499999999999
-10.56,325.6604
-8.08,93.99959999999999
12.33,390.04835
-0.22,153.36260000000001
-14.0,263.13
8.73,285.53435
3.1,-0.125
-2.91,31.547150000000002
6.08,-112.12039999999999
-8.28,-17.162400000000005
9.64,129.41440000000003
-14.25,324.23875
-9.03,-47.70365000000001
-13.77,256.74435
-4.17,-187.46165
-7.57,10.61235
-3.63,-79.42965
0.05,200.03875000000002
5.54,-29.282599999999988
1.47,-10.45365
2.52,130.7456
16.04,352.9423999999999
-2.66,55.6934
-14.58,253.85460000000003
9.51,54.66514999999998
18.36,474.2443999999999
1.87,106.61035
8.4,60.80000000000001
-6.56,136.7904
1.86,16.0394
6.37,-22.719649999999987
3.79,26.44115
-5.4,290.16
16.31,465.0291499999999
1.73,-86.89565
9.3,204.25500000000002
4.06,-8.594600000000007
8.74,-28.21859999999998
9.33,210.48835
-2.16,-124.2416
8.34,289.11339999999996
21.6,915.9800000000001
19.99,754.7751499999999
7.64,118.1044
16.87,378.06035000000014
-13.08,247.7796
14.72,282.2676
0.75,138.30875
-17.87,245.38035
1.65,192.31875
9.76,164.54639999999998
-6.96,-37.21759999999999
19.37,488.27035000000006
13.49,392.17515000000003
-12.75,253.19875
10.09,281.41715
1.12,-6.6983999999999995
-5.52,-45.65440000000002
-3.17,17.87835
-4.45,-136.97125
-12.16,159.1284
-4.48,-89.4644
6.93,257.27234999999996
14.26,413.97139999999996
14.58,320.29459999999995
-5.73,-34.615649999999995
-1.17,130.67835
-8.59,2.227150000000009
10.3,178.77500000000003
-16.48,421.22559999999993
-13.63,135.97035
-6.36,197.3344
2.51,51.54515
-3.21,202.72115
0.33,3.16835
0.48,351.4456
2.33,68.06835000000001
-10.34,148.5934
-3.39,-159.87685
5.78,103.9126
2.8,-150.63
10.93,182.40235
-7.46,17.197400000000002
9.06,267.54540000000003
14.67,336.52835000000005
-1.43,-35.947649999999996
2.66,-77.4266
2.25,-29.401249999999997
5.36,-6.995599999999982
3.88,263.9116
14.69,268.95915
5.13,-85.36965000000001
8.65,65.55875000000002
3.32,165.16359999999997
-10.42,-115.0754
4.33,218.32835
-2.3,-115.405
-6.35,-84.99125
-8.94,-76.61460000000002
-0.7,55.185
-6.07,-51.99764999999999
20.4,716.43
15.97,441.04635
-2.67,-299.64165
7.09,89.82714999999999
11.57,289.77235
-1.73,-161.50565
18.48,410.0656
9.22,149.11260000000004
-1.02,193.9106
-17.99,602.3151499999999
-9.66,320.98339999999996
3.19,-81.61085
-4.38,83.6966
-0.21,-67.06885000000001
-7.87,152.81035
2.47,7.256350000000005
-4.58,-215.3254
-15.53,379.50635
-3.42,-253.15540000000001
-5.72,323.50759999999997
-15.52,646.2556
14.23,273.12435000000005
-0.76,-7.0036000000000005
-3.27,15.56435
7.5,157.615
-0.83,73.09835
7.67,-90.62165000000002
-14.81,149.35915000000006
-10.37,231.12034999999997
5.45,120.87875
14.92,304.64959999999996
0.3,-163.305
2.16,61.038399999999996
-8.23,21.404350000000008
-0.3,123.125
-7.09,184.78715
-1.6,86.94999999999999
7.22,144.4726
-19.99,566.5451499999999
2.13,125.58035
-8.05,-21.221249999999998
-6.47,-157.75365
11.38,309.4866
2.95,58.548750000000005
9.34,201.80339999999998
-17.64,389.43440000000004
-4.1,-269.515
-4.54,377.7274
-5.89,375.19314999999995
4.4,-18.33999999999999
8.96,256.9524
-11.07,157.19235000000003
-9.63,138.07035000000002
-12.52,235.21559999999997
11.48,373.0556
-5.15,-60.87124999999999
-1.01,88.41515
-3.32,94.3736
-9.64,-211.93559999999997
3.73,218.46435
3.83,118.58835
9.41,93.97715000000002
-2.25,6.70875
-2.97,67.89635
-5.86,-3.540599999999994
14.88,450.88160000000005
10.08,-67.6704
-0.4,26.33
6.49,225.70515
-5.86,125.91940000000001
20.54,732.9574
-5.92,-64.7104
-3.8,18.15
-3.71,-139.62885
17.01,509.6251500000001
1.48,-12.334400000000002
10.84,277.6284
-1.1,172.57500000000002
-12.13,285.57035
7.75,14.278750000000002
-6.26,-83.0686
-13.19,107.57914999999997
-4.16,-96.41159999999999
6.32,-46.786399999999986
17.64,778.4344000000001
-13.87,403.47034999999994
-21.99,575.3651499999999
9.3,169.49500000000003
3.0,334.75
-5.63,-193.49965
4.18,91.3086
7.29,356.64115
19.12,634.8816
-1.3,-69.935
12.8,450.2900000000001
-4.52,298.4156
-5.1,-0.6949999999999967
4.24,191.9864
-11.15,28.538750000000007
-13.02,242.7106
9.63,253.69035000000005
-19.63,453.84034999999994
1.13,-59.34965
-3.25,84.57875
-3.73,118.18435000000001
-13.32,89.34360000000001
-20.36,475.6144
-6.61,95.67314999999999
-11.65,-28.911249999999995
-4.25,-114.93125
0.88,45.9916
-7.42,158.25459999999998
-10.73,170.36435
2.9,14.275
-7.62,271.7366
-9.6,130.91000000000003
-2.99,-62.05485
2.85,-235.75125000000003
21.09,807.7671499999999
16.14,391.9494
-12.63,152.48035000000002
-13.24,204.40640000000005
0.65,-103.81125
5.57,126.17235000000001
-1.32,-18.3664
21.72,1116.1776
11.77,167.96434999999997
16.4,496.7899999999999
-4.18,-63.3814
-8.97,181.52635000000004
-10.7,24.384999999999962
-1.14,8.6294
-12.58,203.53460000000004
-6.34,91.1034
-4.31,-221.12085000000002
9.44,239.64039999999997
-4.73,30.764350000000007
-14.07,396.74235
-4.47,-84.03365
1.89,-2.76685
5.61,-52.19685
-9.22,-9.247399999999985
6.47,164.97635
13.87,405.26035
